data,Region,region.en,total.positive,new.positives,total.cases,population,population.per.mil,total.pos.per.mil,total.cas.per.mil
2020-03-12T17:00:00,Marche,Marche,570,113,592,1525271,1.525271,373.7040827,388.1277491
2020-03-12T17:00:00,Molise,Molise,16,0,16,305617,0.305617,52.35310863,52.35310863
2020-03-12T17:00:00,Piemonte,Piedmont,554,79,580,4356406,4.356406,127.1690471,133.1372696
2020-03-12T17:00:00,Puglia,Apulia,98,27,104,4029053,4.029053,24.32333355,25.81251723
2020-03-12T17:00:00,Sardegna,Sardinia,39,2,39,1639591,1.639591,23.78641991,23.78641991
2020-03-12T17:00:00,Sicilia,Sicily,111,32,115,4999891,4.999891,22.20048397,23.00050141
2020-03-12T17:00:00,Toscana,Tuscany,352,44,364,3729641,3.729641,94.37905686,97.59652471
2020-03-12T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,205,59,211,1072276,1.072276,191.182121,196.7776953
2020-03-12T17:00:00,Umbria,Umbria,62,18,64,882015,0.882015,70.29358911,72.56112424
2020-03-12T17:00:00,Valle d'Aosta,Aosta,26,7,27,125666,0.125666,206.8976493,214.8552512
2020-03-12T17:00:00,Veneto,Veneto,1297,361,1384,4905854,4.905854,264.3780267,282.1119422
2020-03-13T17:00:00,Abruzzo,Abruzzo,83,5,89,1311580,1.31158,63.28245322,67.8570884
2020-03-13T17:00:00,Basilicata,Basilicata,10,2,10,562869,0.562869,17.7661232,17.7661232
2020-03-13T17:00:00,Calabria,Calabria,37,5,38,1947131,1.947131,19.00231674,19.51589287
2020-03-13T17:00:00,Campania,Campania,213,41,220,5801692,5.801692,36.71342774,37.91997231
2020-03-13T17:00:00,Emilia-Romagna,Emilia-Romagna,2011,316,2263,4459477,4.459477,450.9497414,507.4586101
2020-03-13T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,236,90,257,1215220,1.21522,194.2035187,211.4843403
2020-03-13T17:00:00,Lazio,Lazio,242,77,277,5879082,5.879082,41.16288904,47.11619943
2020-03-13T17:00:00,Liguria,Liguria,304,71,345,1550640,1.55064,196.0480834,222.4887788
2020-03-13T17:00:00,Lombardia,Lombardy,7732,1095,9820,10060574,10.060574,768.5446178,976.0874479
2020-03-13T17:00:00,Marche,Marche,698,133,725,1525271,1.525271,457.6235961,475.3253684
2020-03-13T17:00:00,Molise,Molise,17,1,17,305617,0.305617,55.62517792,55.62517792
2020-03-13T17:00:00,Piemonte,Piedmont,794,260,840,4356406,4.356406,182.2603311,192.8194939
2020-03-13T17:00:00,Puglia,Apulia,121,25,129,4029053,4.029053,30.03187101,32.01744926
2020-03-13T17:00:00,Sardegna,Sardinia,43,4,43,1639591,1.639591,26.22605272,26.22605272
2020-03-13T17:00:00,Sicilia,Sicily,126,15,130,4999891,4.999891,25.20054937,26.00056681
2020-03-13T17:00:00,Toscana,Tuscany,455,106,470,3729641,3.729641,121.9956559,126.0174907
2020-03-13T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,280,77,288,1072276,1.072276,261.1267994,268.5875651
2020-03-13T17:00:00,Umbria,Umbria,73,12,76,882015,0.882015,82.76503234,86.16633504
2020-03-13T17:00:00,Valle d'Aosta,Aosta,27,1,28,125666,0.125666,214.8552512,222.8128531
2020-03-13T17:00:00,Veneto,Veneto,1453,211,1595,4905854,4.905854,296.1767717,325.1217831
2020-03-14T17:00:00,Abruzzo,Abruzzo,106,23,112,1311580,1.31158,80.81855472,85.39318989
2020-03-14T17:00:00,Basilicata,Basilicata,10,0,10,562869,0.562869,17.7661232,17.7661232
2020-03-14T17:00:00,Calabria,Calabria,59,22,60,1947131,1.947131,30.30099156,30.81456769
2020-03-14T17:00:00,Campania,Campania,243,52,272,5801692,5.801692,41.88433305,46.88287486
2020-03-14T17:00:00,Emilia-Romagna,Emilia-Romagna,2349,381,2644,4459477,4.459477,526.7433827,592.8946376
2020-03-14T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,271,44,301,1215220,1.21522,223.004888,247.691776
2020-03-14T17:00:00,Lazio,Lazio,320,80,357,5879082,5.879082,54.43026649,60.72376606
2020-03-14T17:00:00,Liguria,Liguria,384,118,463,1550640,1.55064,247.6396843,298.5863901
2020-03-14T17:00:00,Lombardia,Lombardy,9059,1865,11685,10060574,10.060574,900.4456406,1161.464545
2020-03-14T17:00:00,Marche,Marche,863,174,899,1525271,1.525271,565.8010937,589.4034568
2020-03-14T17:00:00,Molise,Molise,17,0,17,305617,0.305617,55.62517792,55.62517792
2020-03-14T17:00:00,Piemonte,Piedmont,814,33,873,4356406,4.356406,186.8512714,200.3945454
2020-03-14T17:00:00,Puglia,Apulia,156,37,166,4029053,4.029053,38.71877585,41.20074866
2020-03-14T17:00:00,Sardegna,Sardinia,47,4,47,1639591,1.639591,28.66568553,28.66568553
2020-03-14T17:00:00,Sicilia,Sicily,150,26,156,4999891,4.999891,30.00065401,31.20068017
2020-03-14T17:00:00,Toscana,Tuscany,614,160,630,3729641,3.729641,164.6271049,168.917062
2020-03-14T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,369,91,379,1072276,1.072276,344.1278178,353.453775
2020-03-14T17:00:00,Umbria,Umbria,103,31,107,882015,0.882015,116.7780593,121.3131296
2020-03-14T17:00:00,Valle d'Aosta,Aosta,41,14,42,125666,0.125666,326.2616778,334.2192797
2020-03-14T17:00:00,Veneto,Veneto,1775,342,1937,4905854,4.905854,361.8126426,394.8344162
2020-03-15T17:00:00,Abruzzo,Abruzzo,128,25,137,1311580,1.31158,97.59221702,104.4541698
2020-03-15T17:00:00,Basilicata,Basilicata,11,1,11,562869,0.562869,19.54273552,19.54273552
2020-03-15T17:00:00,Calabria,Calabria,66,8,68,1947131,1.947131,33.89602446,34.92317671
2020-03-15T17:00:00,Campania,Campania,296,61,333,5801692,5.801692,51.01959911,57.397049
2020-03-15T17:00:00,Emilia-Romagna,Emilia-Romagna,2741,449,3093,4459477,4.459477,614.6460672,693.5790901
2020-03-15T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,316,46,347,1215220,1.21522,260.03522,285.5450042
2020-03-15T17:00:00,Lazio,Lazio,396,79,436,5879082,5.879082,67.35745479,74.1612381
2020-03-15T17:00:00,Liguria,Liguria,493,96,559,1550640,1.55064,317.9332405,360.4963112
2020-03-15T17:00:00,Lombardia,Lombardy,10043,1587,13272,10060574,10.060574,998.2531812,1319.209023
2020-03-15T17:00:00,Marche,Marche,1087,234,1133,1525271,1.525271,712.660242,742.8188171
2020-03-15T17:00:00,Molise,Molise,17,0,17,305617,0.305617,55.62517792,55.62517792
2020-03-15T17:00:00,Piemonte,Piedmont,1030,238,1111,4356406,4.356406,236.433427,255.0267353
2020-03-15T17:00:00,Puglia,Apulia,212,64,230,4029053,4.029053,52.61782359,57.08537465
2020-03-15T17:00:00,Sardegna,Sardinia,75,30,77,1639591,1.639591,45.7431152,46.96293161
2020-03-15T17:00:00,Sicilia,Sicily,179,32,188,4999891,4.999891,35.80078046,37.6008197
2020-03-15T17:00:00,Toscana,Tuscany,763,151,781,3729641,3.729641,204.5773306,209.4035324
2020-03-15T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,566,203,582,1072276,1.072276,527.8491732,542.7707046
2020-03-15T17:00:00,Umbria,Umbria,139,36,143,882015,0.882015,157.5936917,162.128762
2020-03-15T17:00:00,Valle d'Aosta,Aosta,56,15,57,125666,0.125666,445.6257062,453.5833081
2020-03-15T17:00:00,Veneto,Veneto,1989,235,2172,4905854,4.905854,405.4339978,442.7363717
2020-03-16T17:00:00,Abruzzo,Abruzzo,165,39,176,1311580,1.31158,125.8024673,134.1892984
2020-03-16T17:00:00,Basilicata,Basilicata,12,1,12,562869,0.562869,21.31934784,21.31934784
2020-03-16T17:00:00,Calabria,Calabria,87,21,89,1947131,1.947131,44.68112315,45.70827541
2020-03-16T17:00:00,Campania,Campania,363,67,400,5801692,5.801692,62.56795431,68.9454042
2020-03-16T17:00:00,Emilia-Romagna,Emilia-Romagna,3088,429,3522,4459477,4.459477,692.4578824,789.7787117
2020-03-16T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,346,39,386,1215220,1.21522,284.7221079,317.6379586
2020-03-16T17:00:00,Lazio,Lazio,472,87,523,5879082,5.879082,80.28464308,88.9594668
2020-03-16T17:00:00,Liguria,Liguria,575,108,667,1550640,1.55064,370.8146314,430.1449724
2020-03-16T17:00:00,Lombardia,Lombardy,10861,1377,14649,10060574,10.060574,1079.560669,1456.079941
2020-03-16T17:00:00,Marche,Marche,1185,109,1242,1525271,1.525271,776.9111194,814.2815277
2020-03-16T17:00:00,Molise,Molise,15,4,21,305617,0.305617,49.08103934,68.71345508
2020-03-16T17:00:00,Piemonte,Piedmont,1405,405,1516,4356406,4.356406,322.5135582,347.993277
2020-03-16T17:00:00,Puglia,Apulia,212,0,230,4029053,4.029053,52.61782359,57.08537465
2020-03-16T17:00:00,Sardegna,Sardinia,105,30,107,1639591,1.639591,64.04036129,65.26017769
2020-03-16T17:00:00,Sicilia,Sicily,203,25,213,4999891,4.999891,40.6008851,42.6009287
2020-03-16T17:00:00,Toscana,Tuscany,841,85,866,3729641,3.729641,225.4908716,232.1939297
2020-03-16T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,602,37,619,1072276,1.072276,561.4226188,577.2767459
2020-03-16T17:00:00,Umbria,Umbria,159,21,164,882015,0.882015,180.269043,185.9378809
2020-03-16T17:00:00,Valle d'Aosta,Aosta,103,48,105,125666,0.125666,819.6329954,835.5481992
2020-03-16T17:00:00,Veneto,Veneto,2274,301,2473,4905854,4.905854,463.5278588,504.0916424
2020-03-17T17:00:00,Abruzzo,Abruzzo,216,53,229,1311580,1.31158,164.6868662,174.5985758
2020-03-17T17:00:00,Basilicata,Basilicata,20,8,20,562869,0.562869,35.5322464,35.5322464
2020-03-17T17:00:00,Calabria,Calabria,112,25,114,1947131,1.947131,57.52052635,58.54767861
2020-03-17T17:00:00,Campania,Campania,423,60,460,5801692,5.801692,72.90976494,79.28721483
2020-03-17T17:00:00,Emilia-Romagna,Emilia-Romagna,3404,409,3931,4459477,4.459477,763.3182097,881.4935025
2020-03-17T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,347,8,394,1215220,1.21522,285.5450042,324.2211287
2020-03-17T17:00:00,Lazio,Lazio,550,84,607,5879082,5.879082,93.55202054,103.2474118
2020-03-17T17:00:00,Liguria,Liguria,661,111,778,1550640,1.55064,426.2756023,501.7283186
2020-03-17T17:00:00,Lombardia,Lombardy,12095,1571,16220,10060574,10.060574,1202.217687,1612.234053
2020-03-17T17:00:00,Marche,Marche,1302,129,1371,1525271,1.525271,853.6187995,898.8566622
2020-03-17T17:00:00,Molise,Molise,19,4,25,305617,0.305617,62.1693165,81.80173223
2020-03-17T17:00:00,Piemonte,Piedmont,1764,381,1897,4356406,4.356406,404.9209371,435.4506903
2020-03-17T17:00:00,Puglia,Apulia,320,110,340,4029053,4.029053,79.42312995,84.38707557
2020-03-17T17:00:00,Sardegna,Sardinia,115,10,117,1639591,1.639591,70.13944331,71.35925972
2020-03-17T17:00:00,Sicilia,Sicily,226,24,237,4999891,4.999891,45.20098538,47.40103334
2020-03-17T17:00:00,Toscana,Tuscany,1024,187,1053,3729641,3.729641,274.5572563,282.3328036
2020-03-17T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,650,57,676,1072276,1.072276,606.187213,630.4347015
2020-03-17T17:00:00,Umbria,Umbria,192,33,197,882015,0.882015,217.6833727,223.3522106
2020-03-17T17:00:00,Valle d'Aosta,Aosta,134,31,136,125666,0.125666,1066.318654,1082.233858
2020-03-17T17:00:00,Veneto,Veneto,2488,231,2704,4905854,4.905854,507.149214,551.1782454
2020-03-18T17:00:00,Abruzzo,Abruzzo,249,34,263,1311580,1.31158,189.8473597,200.5215084
2020-03-18T17:00:00,Basilicata,Basilicata,27,7,27,562869,0.562869,47.96853264,47.96853264
2020-03-18T17:00:00,Calabria,Calabria,126,15,129,1947131,1.947131,64.71059215,66.25132053
2020-03-18T17:00:00,Campania,Campania,423,0,460,5801692,5.801692,72.90976494,79.28721483
2020-03-18T17:00:00,Emilia-Romagna,Emilia-Romagna,3915,594,4525,4459477,4.459477,877.9056378,1014.692979
2020-03-18T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,416,68,462,1215220,1.21522,342.3248465,380.1780748
2020-03-18T17:00:00,Lazio,Lazio,650,117,724,5879082,5.879082,110.5614788,123.1484779
2020-03-18T17:00:00,Liguria,Liguria,744,109,887,1550640,1.55064,479.8018883,572.0218748
2020-03-18T17:00:00,Lombardia,Lombardy,12266,1493,17713,10060574,10.060574,1219.214729,1760.635129
2020-03-18T17:00:00,Marche,Marche,1476,197,1568,1525271,1.525271,967.696888,1028.014038
2020-03-18T17:00:00,Molise,Molise,21,3,28,305617,0.305617,68.71345508,91.6179401
2020-03-18T17:00:00,Piemonte,Piedmont,2187,444,2341,4356406,4.356406,502.0193251,537.3695656
2020-03-18T17:00:00,Puglia,Apulia,362,43,383,4029053,4.029053,89.84741576,95.05955866
2020-03-18T17:00:00,Sardegna,Sardinia,132,17,134,1639591,1.639591,80.50788276,81.72769916
2020-03-18T17:00:00,Sicilia,Sicily,267,45,282,4999891,4.999891,53.40116415,56.40122955
2020-03-18T17:00:00,Toscana,Tuscany,1291,277,1330,3729641,3.729641,346.1459159,356.6026864
2020-03-18T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,802,155,831,1072276,1.072276,747.9417613,774.9870369
2020-03-18T17:00:00,Umbria,Umbria,241,50,247,882015,0.882015,273.2379835,280.0405889
2020-03-18T17:00:00,Valle d'Aosta,Aosta,162,29,165,125666,0.125666,1289.131507,1313.004313
2020-03-18T17:00:00,Veneto,Veneto,2953,510,3214,4905854,4.905854,601.9339344,655.1356808
2020-03-19T17:00:00,Abruzzo,Abruzzo,366,122,385,1311580,1.31158,279.0527455,293.5390903
2020-03-19T17:00:00,Basilicata,Basilicata,37,10,37,562869,0.562869,65.73465584,65.73465584
2020-03-19T17:00:00,Calabria,Calabria,164,40,169,1947131,1.947131,84.22648502,86.79436566
2020-03-19T17:00:00,Campania,Campania,605,192,652,5801692,5.801692,104.2799239,112.3810089
2020-03-19T17:00:00,Emilia-Romagna,Emilia-Romagna,4506,689,5214,4459477,4.459477,1010.432389,1169.195401
2020-03-19T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,522,137,599,1215220,1.21522,429.5518507,492.9148632
2020-03-19T17:00:00,Lazio,Lazio,741,99,823,5879082,5.879082,126.0400859,139.9878416
2020-03-19T17:00:00,Liguria,Liguria,883,172,1059,1550640,1.55064,569.4422948,682.9438167
2020-03-19T17:00:00,Lombardia,Lombardy,13938,2171,19884,10060574,10.060574,1385.408029,1976.427985
2020-03-19T17:00:00,Marche,Marche,1622,169,1737,1525271,1.525271,1063.417583,1138.814021
2020-03-19T17:00:00,Molise,Molise,38,18,46,305617,0.305617,124.338633,150.5151873
2020-03-19T17:00:00,Piemonte,Piedmont,2754,591,2932,4356406,4.356406,632.1724835,673.0318524
2020-03-19T17:00:00,Puglia,Apulia,449,95,478,4029053,4.029053,111.4405792,118.6383004
2020-03-19T17:00:00,Sardegna,Sardinia,204,72,206,1639591,1.639591,124.4212734,125.6410898
2020-03-19T17:00:00,Sicilia,Sicily,321,58,340,4999891,4.999891,64.20139959,68.00148243
2020-03-19T17:00:00,Toscana,Tuscany,1422,152,1482,3729641,3.729641,381.2699399,397.3572792
2020-03-19T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,912,128,959,1072276,1.072276,850.5272896,894.3592881
2020-03-19T17:00:00,Umbria,Umbria,328,87,334,882015,0.882015,371.8757618,378.6783671
2020-03-19T17:00:00,Valle d'Aosta,Aosta,209,50,215,125666,0.125666,1663.138796,1710.884408
2020-03-19T17:00:00,Veneto,Veneto,3169,270,3484,4905854,4.905854,645.9629659,710.1719701
2020-03-20T17:00:00,Abruzzo,Abruzzo,422,64,449,1311580,1.31158,321.7493405,342.3351988
2020-03-20T17:00:00,Basilicata,Basilicata,52,15,52,562869,0.562869,92.38384064,92.38384064
2020-03-20T17:00:00,Calabria,Calabria,201,38,207,1947131,1.947131,103.2288018,106.3102585
2020-03-20T17:00:00,Campania,Campania,702,97,749,5801692,5.801692,120.9991844,129.1002694
2020-03-20T17:00:00,Emilia-Romagna,Emilia-Romagna,5089,754,5968,4459477,4.459477,1141.165208,1338.273524
2020-03-20T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,555,57,656,1215220,1.21522,456.7074275,539.8199503
2020-03-20T17:00:00,Lazio,Lazio,912,185,1008,5879082,5.879082,155.1262595,171.4553395
2020-03-20T17:00:00,Liguria,Liguria,1001,162,1221,1550640,1.55064,645.5399061,787.4168085
2020-03-20T17:00:00,Lombardia,Lombardy,15420,2380,22264,10060574,10.060574,1532.715728,2212.995004
2020-03-20T17:00:00,Marche,Marche,1844,244,1981,1525271,1.525271,1208.965489,1298.785593
2020-03-20T17:00:00,Molise,Molise,39,4,50,305617,0.305617,127.6107023,163.6034645
2020-03-20T17:00:00,Piemonte,Piedmont,3244,529,3461,4356406,4.356406,744.6505216,794.4622241
2020-03-20T17:00:00,Puglia,Apulia,551,103,581,4029053,4.029053,136.7567019,144.2026203
2020-03-20T17:00:00,Sardegna,Sardinia,288,87,293,1639591,1.639591,175.6535624,178.7031034
2020-03-20T17:00:00,Sicilia,Sicily,379,68,408,4999891,4.999891,75.80165248,81.60177892
2020-03-20T17:00:00,Toscana,Tuscany,1713,311,1793,3729641,3.729641,459.2935352,480.7433209
2020-03-20T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1130,231,1190,1072276,1.072276,1053.833155,1109.788898
2020-03-20T17:00:00,Umbria,Umbria,384,61,395,882015,0.882015,435.3667455,447.8381887
2020-03-20T17:00:00,Valle d'Aosta,Aosta,257,49,264,125666,0.125666,2045.103688,2100.806901
2020-03-20T17:00:00,Veneto,Veneto,3677,547,4031,4905854,4.905854,749.512725,821.6714154
2020-03-21T17:00:00,Abruzzo,Abruzzo,494,80,529,1311580,1.31158,376.6449626,403.3303344
2020-03-21T17:00:00,Basilicata,Basilicata,66,14,66,562869,0.562869,117.2564131,117.2564131
2020-03-21T17:00:00,Calabria,Calabria,225,28,235,1947131,1.947131,115.5546288,120.6903901
2020-03-21T17:00:00,Campania,Campania,793,95,844,5801692,5.801692,136.6842638,145.4748029
2020-03-21T17:00:00,Emilia-Romagna,Emilia-Romagna,5661,737,6705,4459477,4.459477,1269.431371,1503.539541
2020-03-21T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,666,134,790,1215220,1.21522,548.048913,650.0880499
2020-03-21T17:00:00,Lazio,Lazio,1086,182,1190,5879082,5.879082,184.7227169,202.4125535
2020-03-21T17:00:00,Liguria,Liguria,1159,215,1436,1550640,1.55064,747.4333179,926.0692359
2020-03-21T17:00:00,Lombardia,Lombardy,17370,3251,25515,10060574,10.060574,1726.541647,2536.1376
2020-03-21T17:00:00,Marche,Marche,1997,172,2153,1525271,1.525271,1309.275532,1411.552439
2020-03-21T17:00:00,Molise,Molise,47,11,61,305617,0.305617,153.7872566,199.5962266
2020-03-21T17:00:00,Piemonte,Piedmont,3506,291,3752,4356406,4.356406,804.7918399,861.2604059
2020-03-21T17:00:00,Puglia,Apulia,642,94,675,4029053,4.029053,159.3426545,167.5331647
2020-03-21T17:00:00,Sardegna,Sardinia,321,37,330,1639591,1.639591,195.7805331,201.2697069
2020-03-21T17:00:00,Sicilia,Sicily,458,82,490,4999891,4.999891,91.60199692,98.00213645
2020-03-21T17:00:00,Toscana,Tuscany,1905,219,2012,3729641,3.729641,510.7730208,539.4621091
2020-03-21T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1320,213,1403,1072276,1.072276,1231.02634,1308.431784
2020-03-21T17:00:00,Umbria,Umbria,447,67,462,882015,0.882015,506.7941021,523.8006156
2020-03-21T17:00:00,Valle d'Aosta,Aosta,304,49,313,125666,0.125666,2419.110977,2490.729394
2020-03-21T17:00:00,Veneto,Veneto,4214,586,4617,4905854,4.905854,858.9737893,941.120547
2020-03-22T17:00:00,Abruzzo,Abruzzo,539,58,587,1311580,1.31158,410.9547264,447.5518077
2020-03-22T17:00:00,Basilicata,Basilicata,81,15,81,562869,0.562869,143.9055979,143.9055979
2020-03-22T17:00:00,Calabria,Calabria,260,38,273,1947131,1.947131,133.5297933,140.206283
2020-03-22T17:00:00,Campania,Campania,866,92,936,5801692,5.801692,149.2668001,161.3322458
2020-03-22T17:00:00,Emilia-Romagna,Emilia-Romagna,6390,850,7555,4459477,4.459477,1432.903455,1694.144852
2020-03-22T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,738,84,874,1215220,1.21522,607.2974441,719.2113362
2020-03-22T17:00:00,Lazio,Lazio,1272,193,1383,5879082,5.879082,216.3603093,235.240808
2020-03-22T17:00:00,Liguria,Liguria,1351,229,1665,1550640,1.55064,871.25316,1073.750193
2020-03-22T17:00:00,Lombardia,Lombardy,17885,1691,27206,10060574,10.060574,1777.731569,2704.219461
2020-03-22T17:00:00,Marche,Marche,2231,268,2421,1525271,1.525271,1462.690892,1587.25892
2020-03-22T17:00:00,Molise,Molise,52,5,66,305617,0.305617,170.147603,215.9565731
2020-03-22T17:00:00,Piemonte,Piedmont,4127,668,4420,4356406,4.356406,947.3405371,1014.597813
2020-03-22T17:00:00,Puglia,Apulia,748,111,786,4029053,4.029053,185.6515663,195.0830629
2020-03-22T17:00:00,Sardegna,Sardinia,327,9,339,1639591,1.639591,199.4399823,206.7588807
2020-03-22T17:00:00,Sicilia,Sicily,596,140,630,4999891,4.999891,119.2025986,126.0027469
2020-03-22T17:00:00,Toscana,Tuscany,2144,265,2277,3729641,3.729641,574.8542554,610.5145241
2020-03-22T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1533,229,1632,1072276,1.072276,1429.669227,1521.996202
2020-03-22T17:00:00,Umbria,Umbria,500,59,521,882015,0.882015,566.8837832,590.692902
2020-03-22T17:00:00,Valle d'Aosta,Aosta,354,51,364,125666,0.125666,2816.991072,2896.567091
2020-03-22T17:00:00,Veneto,Veneto,4644,505,5122,4905854,4.905854,946.6241759,1044.058792
2020-03-23T17:00:00,Abruzzo,Abruzzo,605,76,663,1311580,1.31158,461.2757133,505.4971866
2020-03-23T17:00:00,Basilicata,Basilicata,89,9,90,562869,0.562869,158.1184965,159.8951088
2020-03-23T17:00:00,Calabria,Calabria,280,19,292,1947131,1.947131,143.8013159,149.9642294
2020-03-23T17:00:00,Campania,Campania,929,90,1026,5801692,5.801692,160.1257013,176.8449618
2020-03-23T17:00:00,Emilia-Romagna,Emilia-Romagna,7220,980,8535,4459477,4.459477,1619.023935,1913.901563
2020-03-23T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,771,56,930,1215220,1.21522,634.4530209,765.2935271
2020-03-23T17:00:00,Lazio,Lazio,1414,157,1540,5879082,5.879082,240.5137401,261.9456575
2020-03-23T17:00:00,Liguria,Liguria,1553,259,1924,1550640,1.55064,1001.521952,1240.778001
2020-03-23T17:00:00,Lombardia,Lombardy,18910,1555,28761,10060574,10.060574,1879.614424,2858.783207
2020-03-23T17:00:00,Marche,Marche,2358,148,2569,1525271,1.525271,1545.954784,1684.290857
2020-03-23T17:00:00,Molise,Molise,50,1,67,305617,0.305617,163.6034645,219.2286424
2020-03-23T17:00:00,Piemonte,Piedmont,4529,441,4861,4356406,4.356406,1039.618438,1115.828047
2020-03-23T17:00:00,Puglia,Apulia,862,120,906,4029053,4.029053,213.9460563,224.8667367
2020-03-23T17:00:00,Sardegna,Sardinia,343,20,359,1639591,1.639591,209.1985135,218.9570448
2020-03-23T17:00:00,Sicilia,Sicily,681,91,721,4999891,4.999891,136.2029692,144.2031436
2020-03-23T17:00:00,Toscana,Tuscany,2301,184,2461,3729641,3.729641,616.9494597,659.849031
2020-03-23T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1602,115,1747,1072276,1.072276,1494.018331,1629.244709
2020-03-23T17:00:00,Umbria,Umbria,556,56,577,882015,0.882015,630.3747669,654.1838858
2020-03-23T17:00:00,Valle d'Aosta,Aosta,379,29,393,125666,0.125666,3015.931119,3127.337546
2020-03-23T17:00:00,Veneto,Veneto,4986,383,5505,4905854,4.905854,1016.336809,1122.128787
2020-03-24T17:00:00,Abruzzo,Abruzzo,622,26,689,1311580,1.31158,474.2371796,525.3206057
2020-03-24T17:00:00,Basilicata,Basilicata,91,2,92,562869,0.562869,161.6717211,163.4483334
2020-03-24T17:00:00,Calabria,Calabria,304,27,319,1947131,1.947131,156.127143,163.8307849
2020-03-24T17:00:00,Campania,Campania,992,75,1101,5801692,5.801692,170.9846024,189.7722251
2020-03-24T17:00:00,Emilia-Romagna,Emilia-Romagna,7711,719,9254,4459477,4.459477,1729.126532,2075.131232
2020-03-24T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,848,62,992,1215220,1.21522,697.8160333,816.3130956
2020-03-24T17:00:00,Lazio,Lazio,1545,188,1728,5879082,5.879082,262.7961304,293.9234391
2020-03-24T17:00:00,Liguria,Liguria,1692,192,2116,1550640,1.55064,1091.162359,1364.597843
2020-03-24T17:00:00,Lombardia,Lombardy,19868,1942,30703,10060574,10.060574,1974.837619,3051.813942
2020-03-24T17:00:00,Marche,Marche,2497,167,2736,1525271,1.525271,1637.086131,1793.779597
2020-03-24T17:00:00,Molise,Molise,55,6,73,305617,0.305617,179.9638109,238.8610581
2020-03-24T17:00:00,Piemonte,Piedmont,5124,654,5515,4356406,4.356406,1176.198913,1265.951796
2020-03-24T17:00:00,Puglia,Apulia,940,99,1005,4029053,4.029053,233.3054442,249.4382675
2020-03-24T17:00:00,Sardegna,Sardinia,395,62,421,1639591,1.639591,240.9137401,256.7713533
2020-03-24T17:00:00,Sicilia,Sicily,799,125,846,4999891,4.999891,159.8034837,169.2036886
2020-03-24T17:00:00,Toscana,Tuscany,2519,238,2699,3729641,3.729641,675.4001256,723.6621434
2020-03-24T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1674,144,1891,1072276,1.072276,1561.165222,1763.538492
2020-03-24T17:00:00,Umbria,Umbria,624,71,648,882015,0.882015,707.4709614,734.681383
2020-03-24T17:00:00,Valle d'Aosta,Aosta,379,7,400,125666,0.125666,3015.931119,3183.040759
2020-03-24T17:00:00,Veneto,Veneto,5351,443,5948,4905854,4.905854,1090.737719,1212.429069
2020-03-25T17:00:00,Abruzzo,Abruzzo,738,124,813,1311580,1.31158,562.6801263,619.8630659
2020-03-25T17:00:00,Basilicata,Basilicata,112,21,113,562869,0.562869,198.9805799,200.7571922
2020-03-25T17:00:00,Calabria,Calabria,333,32,351,1947131,1.947131,171.0208507,180.265221
2020-03-25T17:00:00,Campania,Campania,1072,98,1199,5801692,5.801692,184.7736833,206.6638491
2020-03-25T17:00:00,Emilia-Romagna,Emilia-Romagna,8256,800,10054,4459477,4.459477,1851.338173,2254.524466
2020-03-25T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,911,147,1139,1215220,1.21522,749.658498,937.2788466
2020-03-25T17:00:00,Lazio,Lazio,1675,173,1901,5879082,5.879082,284.9084262,323.3498019
2020-03-25T17:00:00,Liguria,Liguria,1826,189,2305,1550640,1.55064,1177.57829,1486.483001
2020-03-25T17:00:00,Lombardia,Lombardy,20591,1643,32346,10060574,10.060574,2046.702305,3215.124704
